example_id,class_str,pred_class_str,example_type,orig_row_idx,numark,pixel_id,NBR_1997_1998,NBR_1999_2000,NBR_2001_2002,NBR_2003_2004,NBR_2005_2006,NBR_2007_2008,NBR_2009_2010,NBR_2011_2012,NBR_2013_2014,NBR_2015_2016,NDMI_1997_1998,NDMI_1999_2000,NDMI_2001_2002,NDMI_2003_2004,NDMI_2005_2006,NDMI_2007_2008,NDMI_2009_2010,NDMI_2011_2012,NDMI_2013_2014,NDMI_2015_2016,NDVI_1997_1998,NDVI_1999_2000,NDVI_2001_2002,NDVI_2003_2004,NDVI_2005_2006,NDVI_2007_2008,NDVI_2009_2010,NDVI_2011_2012,NDVI_2013_2014,NDVI_2015_2016,NIR_1997_1998,NIR_1999_2000,NIR_2001_2002,NIR_2003_2004,NIR_2005_2006,NIR_2007_2008,NIR_2009_2010,NIR_2011_2012,NIR_2013_2014,NIR_2015_2016,SWIR1_1997_1998,SWIR1_1999_2000,SWIR1_2001_2002,SWIR1_2003_2004,SWIR1_2005_2006,SWIR1_2007_2008,SWIR1_2009_2010,SWIR1_2011_2012,SWIR1_2013_2014,SWIR1_2015_2016,SWIR2_1997_1998,SWIR2_1999_2000,SWIR2_2001_2002,SWIR2_2003_2004,SWIR2_2005_2006,SWIR2_2007_2008,SWIR2_2009_2010,SWIR2_2011_2012,SWIR2_2013_2014,SWIR2_2015_2016,prob_true,prob_pred,prob_shrubs_to_trees,prob_stable_shrubs,prob_stable_trees,prob_stable_wetland,prob_wetland_to_woody
stable_wetland_false_positive_81,stable_wetland,stable_trees,false_positive,88417,BU50,116000002527,-2.617845,-2.7017972,-3.3745441,-3.623046,-2.9603121,-3.2087862,-3.618082,-3.924644,-4.393074,-3.446328,-1.1924199,-0.99369496,-1.5675684,-1.6266142,-1.1948661,-1.5737371,-1.2014835,-1.7069328,-2.0962274,-1.3857718,-4.0359545,-4.434424,-4.614572,-5.0462613,-4.377923,-4.408634,-5.177925,-4.849369,-5.523582,-5.4578953,-3.5472937,-3.9325411,-3.8384206,-4.1067634,-3.8684044,-3.5044377,-3.6285965,-4.0425105,-4.270952,-4.4038744,-3.6173778,-3.3126707,-3.498439,-3.0674849,-3.560317,-3.4248052,-3.6147218,-3.6402504,-3.675095,-3.192861,-2.8617861,-2.5598478,-2.6153352,-2.374042,-2.6664786,-2.829306,-2.94257,-2.991824,-3.019446,-2.3592086,0.003045114,0.98929894,1.5958868e-06,0.0065137744,0.98929894,0.003045114,0.0011404839
stable_shrubs_false_positive_82,stable_shrubs,stable_trees,false_positive,94165,Y86,288000002346,-1.6230861,-1.6365849,-1.718853,-2.3596308,-2.0083523,-2.029097,-1.8510997,-2.2214313,-1.8719592,-1.8952868,-0.9198774,-0.80629826,-0.7553571,-1.2929194,-1.3964039,-1.1500326,-0.56462765,-0.77328855,-0.9407546,-0.9562253,-2.153127,-2.3991473,-2.632591,-2.9736187,-2.7513282,-2.6734095,-2.47046,-2.5981927,-2.4870768,-2.8056343,-2.4212418,-2.6358006,-2.4378588,-2.8957534,-2.7200046,-2.6658196,-2.4983842,-2.4661298,-2.5593762,-2.802327,-2.0292473,-2.1286938,-2.3193493,-2.1697655,-2.2423592,-2.3560412,-2.5089114,-2.4324002,-2.4970791,-2.0291164,-1.5734539,-1.7040031,-1.8335185,-1.931862,-1.8608185,-1.9099839,-2.2490153,-1.7984054,-2.0560813,-1.4813739,0.008278427,0.9830837,6.1488594e-05,0.008278427,0.9830837,0.00486693,0.003709535
stable_shrubs_false_positive_83,stable_shrubs,stable_trees,false_positive,122835,Y86,287000002346,-1.6230861,-1.6365849,-1.718853,-2.3596308,-2.0083523,-2.029097,-1.8510997,-2.2214313,-1.8719592,-1.8952868,-0.9198774,-0.80629826,-0.7553571,-1.2929194,-1.3964039,-1.1500326,-0.56462765,-0.77328855,-0.9407546,-0.9562253,-2.153127,-2.3991473,-2.632591,-2.9736187,-2.7513282,-2.6734095,-2.47046,-2.5981927,-2.4870768,-2.8056343,-2.4212418,-2.6358006,-2.4378588,-2.8957534,-2.7200046,-2.6658196,-2.4983842,-2.4661298,-2.5593762,-2.802327,-2.0292473,-2.1286938,-2.3193493,-2.1697655,-2.2423592,-2.3560412,-2.5089114,-2.4324002,-2.4970791,-2.0291164,-1.5734539,-1.7040031,-1.8335185,-1.931862,-1.8608185,-1.9099839,-2.2490153,-1.7984054,-2.0560813,-1.4813739,0.008278427,0.9830837,6.1488594e-05,0.008278427,0.9830837,0.00486693,0.003709535
stable_shrubs_false_positive_84,stable_shrubs,stable_trees,false_positive,14213,J99,347000002289,-1.809816,-1.21315,-1.543852,-1.4545094,-1.507773,-2.205339,-2.058502,-2.4189942,-3.2131515,-2.505389,-0.35988462,-0.2869273,-0.7468485,-0.3348252,-0.479361,-0.8951952,-0.45628542,-0.6773967,-1.6122499,-1.3360236,-2.456551,-2.3761272,-2.3143468,-2.372255,-2.4517376,-2.7736175,-2.3732913,-2.9950862,-3.8854718,-3.4175274,-2.5735416,-2.4480152,-2.3525782,-2.6742976,-2.6346269,-2.6026454,-2.2331467,-2.912006,-3.3895726,-3.2638397,-2.5879178,-2.2985072,-2.1209884,-2.350706,-2.1859646,-2.5871847,-2.2001019,-2.6320481,-2.9652746,-2.2395747,-1.935228,-1.831565,-1.4284735,-2.0350764,-1.5980613,-2.1114402,-2.0147274,-2.156431,-2.3946576,-1.5497236,0.02093902,0.9728105,0.00036389858,0.02093902,0.9728105,0.0037090743,0.0021775886
stable_shrubs_false_positive_85,stable_shrubs,stable_trees,false_positive,84853,J99,348000002289,-1.809816,-1.21315,-1.543852,-1.4545094,-1.507773,-2.205339,-2.058502,-2.4189942,-3.2131515,-2.505389,-0.35988462,-0.2869273,-0.7468485,-0.3348252,-0.479361,-0.8951952,-0.45628542,-0.6773967,-1.6122499,-1.3360236,-2.456551,-2.3761272,-2.3143468,-2.372255,-2.4517376,-2.7736175,-2.3732913,-2.9950862,-3.8854718,-3.4175274,-2.5735416,-2.4480152,-2.3525782,-2.6742976,-2.6346269,-2.6026454,-2.2331467,-2.912006,-3.3895726,-3.2638397,-2.5879178,-2.2985072,-2.1209884,-2.350706,-2.1859646,-2.5871847,-2.2001019,-2.6320481,-2.9652746,-2.2395747,-1.935228,-1.831565,-1.4284735,-2.0350764,-1.5980613,-2.1114402,-2.0147274,-2.156431,-2.3946576,-1.5497236,0.02093902,0.9728105,0.00036389858,0.02093902,0.9728105,0.0037090743,0.0021775886
wetland_to_woody_false_positive_86,wetland_to_woody,stable_trees,false_positive,81863,B85,294000002250,-0.8456467,-0.9368258,-1.3572681,-1.3935488,-1.2220587,-1.181743,-0.8548274,-1.0385225,-1.1388646,-0.9683059,0.18941066,0.032868106,-0.42469823,-0.11448405,-0.23911387,-0.18743637,0.6798264,0.22358404,0.0091344165,-0.09535604,-1.4750004,-1.6739472,-2.1647193,-1.9122977,-1.8894665,-1.878315,-1.5174547,-1.3811526,-1.729393,-1.7682756,-1.9851325,-2.240527,-2.4202683,-2.2417595,-2.2296662,-1.9691218,-1.8567672,-1.6702871,-1.9559532,-2.1675012,-2.2810326,-2.2720919,-2.2418172,-2.1767492,-2.2068515,-2.1916723,-2.0842984,-1.8587481,-2.149696,-1.8583785,-1.7933813,-1.7607597,-1.6263863,-1.6861413,-1.9123396,-1.6787347,-1.7757847,-1.578082,-1.6515112,-1.5150386,0.014364055,0.95973766,0.0036610616,0.019103752,0.95973766,0.0031335107,0.014364055
wetland_to_woody_false_positive_87,wetland_to_woody,stable_trees,false_positive,100326,B85,295000002250,-0.8456467,-0.9368258,-1.3572681,-1.3935488,-1.2220587,-1.181743,-0.8548274,-1.0385225,-1.1388646,-0.9683059,0.18941066,0.032868106,-0.42469823,-0.11448405,-0.23911387,-0.18743637,0.6798264,0.22358404,0.0091344165,-0.09535604,-1.4750004,-1.6739472,-2.1647193,-1.9122977,-1.8894665,-1.878315,-1.5174547,-1.3811526,-1.729393,-1.7682756,-1.9851325,-2.240527,-2.4202683,-2.2417595,-2.2296662,-1.9691218,-1.8567672,-1.6702871,-1.9559532,-2.1675012,-2.2810326,-2.2720919,-2.2418172,-2.1767492,-2.2068515,-2.1916723,-2.0842984,-1.8587481,-2.149696,-1.8583785,-1.7933813,-1.7607597,-1.6263863,-1.6861413,-1.9123396,-1.6787347,-1.7757847,-1.578082,-1.6515112,-1.5150386,0.014364055,0.95973766,0.0036610616,0.019103752,0.95973766,0.0031335107,0.014364055
stable_shrubs_false_positive_88,stable_shrubs,stable_trees,false_positive,136898,EN40,41000002818,1.0016007,1.0851321,0.6034763,0.8678478,0.7555765,0.6697739,-0.1230458,0.4317652,0.23275577,0.91262186,1.60639,1.2909118,0.82929134,1.4156294,1.0134907,0.9942397,0.5862432,0.9172447,0.79654735,1.29131,0.35115346,0.85505843,0.16797799,0.53235537,0.3922258,0.046597563,0.111002706,0.016879415,-0.1247991,0.34218222,-0.23634334,0.08100639,-0.37130663,-0.043366134,-0.18573399,-0.28899437,-0.6766215,-0.58289057,-0.72951555,-0.08971154,-1.014434,-1.1060399,-1.0335273,-1.2866485,-1.2467544,-1.1676694,-1.0541766,-1.231831,-1.2377688,-1.2210758,-0.72107255,-1.189822,-1.0031456,-1.187076,-1.387469,-1.2971025,-1.2529037,-1.2613671,-1.3115002,-1.31305,0.01277836,0.95923984,0.018961567,0.01277836,0.95923984,0.0016382566,0.0073819268
stable_shrubs_false_positive_89,stable_shrubs,stable_trees,false_positive,131342,EN40,42000002818,1.0016007,1.0851321,0.6034763,0.8678478,0.7555765,0.6697739,-0.1230458,0.4317652,0.23275577,0.91262186,1.60639,1.2909118,0.82929134,1.4156294,1.0134907,0.9942397,0.5862432,0.9172447,0.79654735,1.29131,0.35115346,0.85505843,0.16797799,0.53235537,0.3922258,0.046597563,0.111002706,0.016879415,-0.1247991,0.34218222,-0.23634334,0.08100639,-0.37130663,-0.043366134,-0.18573399,-0.28899437,-0.6766215,-0.58289057,-0.72951555,-0.08971154,-1.014434,-1.1060399,-1.0335273,-1.2866485,-1.2467544,-1.1676694,-1.0541766,-1.231831,-1.2377688,-1.2210758,-0.72107255,-1.189822,-1.0031456,-1.187076,-1.387469,-1.2971025,-1.2529037,-1.2613671,-1.3115002,-1.31305,0.01277836,0.95923984,0.018961567,0.01277836,0.95923984,0.0016382566,0.0073819268
stable_wetland_correct_highconf_90,stable_wetland,stable_wetland,correct_highconf,131407,HR10,-119999996857,1.247254,-0.7798549,0.15264277,0.3048875,-0.2817534,-0.027748873,-2.4991837,-4.3077717,1.4731064,0.15397502,0.85021186,0.09905637,0.000117480944,0.63356984,0.27801996,0.4401834,-1.6953439,-2.0063877,1.636113,0.23343788,1.7090464,0.12602082,1.4114476,0.56421673,-0.83592975,-0.5366717,-2.5827346,-4.911845,1.96652,0.13288397,1.4578111,0.46241504,2.063088,0.4072647,-0.3660535,0.9460206,-2.3969066,-3.821103,2.389476,1.5827814,-0.04844325,0.5090741,1.1695883,0.21230139,0.111932784,0.6345171,-2.777606,-3.5272062,1.0249252,1.0284549,-0.069098406,0.19818605,0.7202931,-0.072829224,0.35909376,0.33299154,-2.1233377,-2.5358768,0.7170889,0.8659795,0.9951998,0.9951998,3.3542517e-07,0.004361622,2.7491657e-08,0.9951998,0.00043826638
stable_wetland_correct_highconf_91,stable_wetland,stable_wetland,correct_highconf,56523,HU11,-116999996846,0.52857995,-1.2647277,-1.3947955,-1.2278703,-0.9698326,-0.20056245,-3.9120352,-3.2184403,-1.4467322,-0.34014183,1.1033089,-0.64852357,-0.4310488,-0.4428989,-0.6772741,-0.24813743,-2.496321,-1.5581533,-0.76426893,-0.26917675,0.7017313,-1.0892966,-1.0541483,-1.2177913,-1.7173481,-0.3227031,-4.499768,-4.217142,-2.3117173,-0.10511442,0.47245532,-0.36218658,-0.28135005,-0.8850423,-0.46426114,-0.072332874,-3.3679228,-3.447159,-0.51351756,0.02370278,0.21310657,0.346808,0.8809413,0.0650094,0.54985964,-0.13192585,-3.1658883,-2.9547036,0.70652217,0.8953624,-0.21940382,0.07511975,0.5002535,0.035076782,1.0417475,0.27766198,-2.4949403,-2.2115119,0.5578432,0.7190786,0.9935353,0.9935353,3.696151e-08,0.006211464,7.478484e-09,0.9935353,0.00025319518
stable_wetland_correct_highconf_92,stable_wetland,stable_wetland,correct_highconf,23320,CR41,67000002618,2.0193393,1.3260443,1.1768898,0.5985904,1.2297063,1.5727538,1.3803912,0.82590896,-1.1374199,-1.4166639,1.8527395,1.0103006,1.137787,0.39249432,1.3114238,1.7109323,1.0643287,1.2356305,-0.559018,-0.40246493,2.1558926,1.1887437,1.2978693,-0.33844283,1.3252262,1.7440693,1.2029867,0.31778488,-2.3829212,-1.5997747,2.5485682,1.8187509,1.7061561,0.24804825,1.4565033,2.2613382,1.7467577,0.67642844,-2.0803602,-0.44296524,0.19357753,0.5398921,0.22846463,-0.4028966,-0.017913569,0.7471537,0.7006635,-0.31827927,-1.9107057,1.2810047,0.122850075,0.303832,0.15114038,-0.06344609,-0.11425568,0.5784278,0.74242306,-0.046528257,-1.531001,1.3403468,0.9931967,0.9931967,3.8960275e-06,0.00652661,1.8947952e-07,0.9931967,0.00027254454
stable_wetland_correct_highconf_93,stable_wetland,stable_wetland,correct_highconf,54193,HQ9,-123999996861,-1.590379,0.10329977,0.81072056,0.9959893,-1.5392212,-0.0748301,-1.3747844,-3.7391763,0.04629635,0.4924105,-0.49258792,0.2620438,1.2182585,1.4125359,-0.24116017,-0.31193295,-0.4418771,-2.18282,0.12473698,0.21693152,-0.29607117,0.42441565,1.1740105,0.8667782,-1.3213521,-0.14016165,-1.4985344,-4.684366,0.026955532,0.94043773,0.8718194,1.1099341,1.5761199,1.4571285,-0.14304514,-0.3434934,-0.59984225,-3.7550378,0.49741185,1.7234447,0.8118813,0.6996425,1.0672194,0.43323937,0.35247925,0.008227899,-1.9223248,-3.4766235,0.3388156,1.1956358,0.24322455,0.5994159,0.81433237,0.4702195,0.20131062,-0.10538885,-1.1132618,-2.5970778,0.20061643,1.236292,0.9925154,0.9925154,5.2778102e-08,0.007203659,1.1564326e-08,0.9925154,0.0002809155
stable_wetland_correct_highconf_94,stable_wetland,stable_wetland,correct_highconf,66759,FZ60,105000002984,-0.63471246,-1.7623097,-1.25235,-1.191487,-2.1777215,-1.5635936,-1.5798512,-1.691793,-2.0199308,-2.5975559,-0.77764505,-2.2433648,-1.45649,-1.7507324,-2.6662369,-1.874093,-2.517097,-2.1018252,-2.8600626,-2.8902662,-1.0736544,-1.3730567,-1.3368225,-1.1396896,-1.860884,-1.1848991,-1.1023602,-1.3861215,-1.3728198,-1.9016185,-0.29121962,-0.5426746,-0.60644066,-0.5091949,-0.7826779,-0.5539264,-0.3367524,-0.558148,-0.45008957,-0.7819808,-0.29674122,1.2119129,0.41105068,1.1395426,2.001493,1.1199187,1.2789243,1.3333179,1.90712,2.0087156,0.031755883,1.6260923,0.36749217,1.4577941,2.779294,1.385672,1.6027719,1.459015,2.1639292,2.517594,0.99245596,0.99245596,1.6384432e-05,0.006987706,2.814621e-06,0.99245596,0.0005371063
stable_wetland_correct_highconf_95,stable_wetland,stable_wetland,correct_highconf,94379,FZ58,98000002983,-1.3128796,-1.7722031,-1.0422696,-1.1475313,-2.2647521,-1.3016934,-1.1680061,-1.6752758,-1.5497369,-2.0639894,-1.0526166,-2.1384041,-1.377167,-1.3836615,-2.6723797,-1.6715792,-1.873982,-2.3303146,-2.395169,-2.3095841,-1.0133085,-1.3032829,-1.1627445,-0.5846667,-1.6443064,-1.0767071,-0.929394,-1.2849895,-0.91238743,-1.4673327,-0.4911434,-0.5740532,-0.41628492,-0.20885476,-0.61822087,-0.48185423,-0.012722439,-0.40306076,-0.24560168,-0.69041467,-0.22211233,1.0631689,0.1928872,0.6484634,1.8925335,1.188161,1.2758969,1.3340843,1.6421604,1.6885821,-0.15889125,1.513141,0.7252102,1.0988892,2.5854461,1.4949124,1.8161136,1.4926755,1.9264952,1.9667158,0.9917001,0.9917001,5.236478e-05,0.0075589535,3.385998e-06,0.9917001,0.0006851506
stable_wetland_correct_highconf_96,stable_wetland,stable_wetland,correct_highconf,39779,GA62,113000002987,-1.1654943,-1.973998,-1.3379643,-1.3225893,-2.2270124,-1.4172008,-1.4088006,-1.6922086,-2.0669143,-2.4511294,-1.1691035,-2.2931337,-1.5590692,-1.7335829,-2.6112719,-1.8029742,-2.2562606,-2.1619627,-2.5999358,-2.6576884,-1.4004395,-1.3954117,-1.3976332,-0.91314656,-1.6722633,-1.3026927,-1.0347669,-1.4344285,-1.3830191,-1.8891375,-0.82813704,-0.5003499,-0.7095345,-0.44092482,-0.8500936,-0.5694976,-0.33460477,-0.45917788,-0.5071503,-1.0598705,-0.52062786,1.0795213,0.22880027,1.1093857,1.8166448,1.101574,1.1362514,1.6161203,1.5616188,1.5866137,-0.25388947,1.5075216,0.66436124,1.3240844,2.5854461,1.5594635,1.8479209,1.9011918,2.0355284,2.0065014,0.99110246,0.99110246,3.9552644e-05,0.008116505,3.2801101e-06,0.99110246,0.0007382121
stable_wetland_correct_highconf_97,stable_wetland,stable_wetland,correct_highconf,104664,GA62,114000002987,-1.1654943,-1.973998,-1.3379643,-1.3225893,-2.2270124,-1.4172008,-1.4088006,-1.6922086,-2.0669143,-2.4511294,-1.1691035,-2.2931337,-1.5590692,-1.7335829,-2.6112719,-1.8029742,-2.2562606,-2.1619627,-2.5999358,-2.6576884,-1.4004395,-1.3954117,-1.3976332,-0.91314656,-1.6722633,-1.3026927,-1.0347669,-1.4344285,-1.3830191,-1.8891375,-0.82813704,-0.5003499,-0.7095345,-0.44092482,-0.8500936,-0.5694976,-0.33460477,-0.45917788,-0.5071503,-1.0598705,-0.52062786,1.0795213,0.22880027,1.1093857,1.8166448,1.101574,1.1362514,1.6161203,1.5616188,1.5866137,-0.25388947,1.5075216,0.66436124,1.3240844,2.5854461,1.5594635,1.8479209,1.9011918,2.0355284,2.0065014,0.99110246,0.99110246,3.9552644e-05,0.008116505,3.2801101e-06,0.99110246,0.0007382121
stable_wetland_correct_highconf_98,stable_wetland,stable_wetland,correct_highconf,7299,HQ9,-122999996861,-1.2336046,-0.6148948,0.060851693,1.0520387,-1.4077984,0.51040596,-1.5019269,-3.419804,0.3548891,0.43784666,-0.25304735,-0.51218367,-0.058897663,1.0231665,-0.46486,0.45007035,-0.90352976,-2.1524255,0.13756195,0.051568266,-0.10494498,0.17223437,0.5651331,0.45737728,-1.8021247,0.58081007,-2.3155596,-4.365151,0.611136,0.801196,0.8186353,1.1605291,1.635794,0.9539079,-0.5155811,0.59322274,-1.0100476,-3.6377022,1.3168329,1.4453096,0.61554456,0.980778,1.3236454,0.69163525,0.3107056,0.36925223,-1.512471,-3.5022979,0.15402138,1.4057975,0.1176447,0.5994159,0.96491814,0.85961944,0.044815496,0.18189926,-1.2032533,-2.5106313,0.32399598,1.4877578,0.99100447,0.99100447,5.5874363e-08,0.00842948,5.5989013e-09,0.99100447,0.0005659981
stable_wetland_correct_highconf_99,stable_wetland,stable_wetland,correct_highconf,78476,HQ9,-122999996861,-1.2336046,-0.6148948,0.060851693,1.0520387,-1.4077984,0.51040596,-1.5019269,-3.419804,0.3548891,0.43784666,-0.25304735,-0.51218367,-0.058897663,1.0231665,-0.46486,0.45007035,-0.90352976,-2.1524255,0.13756195,0.051568266,-0.10494498,0.17223437,0.5651331,0.45737728,-1.8021247,0.58081007,-2.3155596,-4.365151,0.611136,0.801196,0.8186353,1.1605291,1.635794,0.9539079,-0.5155811,0.59322274,-1.0100476,-3.6377022,1.3168329,1.4453096,0.61554456,0.980778,1.3236454,0.69163525,0.3107056,0.36925223,-1.512471,-3.5022979,0.15402138,1.4057975,0.1176447,0.5994159,0.96491814,0.85961944,0.044815496,0.18189926,-1.2032533,-2.5106313,0.32399598,1.4877578,0.99100447,0.99100447,5.5874363e-08,0.00842948,5.5989013e-09,0.99100447,0.0005659981
stable_wetland_true_misclassified_100,stable_wetland,stable_shrubs,true_misclassified,114805,DU44,67000002740,0.21857047,0.32311258,-0.07700833,0.42544758,-0.0017243339,0.037857253,-0.26005524,0.05419797,0.0011685262,-0.5028928,0.3338342,0.20154285,-0.13846734,0.47902757,0.31691727,0.078950785,0.032002304,-0.05162455,0.06738963,-0.18670022,-0.10788015,0.13234968,0.11798097,-0.10103055,-0.4154107,-0.08890784,-0.55632615,-0.1270153,-0.16602957,-0.6280342,-0.30306518,0.22257516,-0.29025665,0.036965813,-0.2515168,-0.13395016,-0.3743367,-0.122985356,0.090885,-0.086765714,0.30307972,-0.049108796,-0.071594074,-0.055935096,-0.054813605,-0.37921283,0.00016556881,0.038864236,-0.0078146765,0.16201954,-0.14197376,-0.11313236,-0.033250354,-0.23644757,-0.15160842,-0.3650122,-0.16990364,0.0070225694,0.048543986,0.026400233,0.0025463242,0.5525923,0.26506183,0.5525923,0.15280381,0.0025463242,0.026995836
stable_wetland_true_misclassified_101,stable_wetland,stable_shrubs,true_misclassified,89502,DU44,66000002740,0.21857047,0.32311258,-0.07700833,0.42544758,-0.0017243339,0.037857253,-0.26005524,0.05419797,0.0011685262,-0.5028928,0.3338342,0.20154285,-0.13846734,0.47902757,0.31691727,0.078950785,0.032002304,-0.05162455,0.06738963,-0.18670022,-0.10788015,0.13234968,0.11798097,-0.10103055,-0.4154107,-0.08890784,-0.55632615,-0.1270153,-0.16602957,-0.6280342,-0.30306518,0.22257516,-0.29025665,0.036965813,-0.2515168,-0.13395016,-0.3743367,-0.122985356,0.090885,-0.086765714,0.30307972,-0.049108796,-0.071594074,-0.055935096,-0.054813605,-0.37921283,0.00016556881,0.038864236,-0.0078146765,0.16201954,-0.14197376,-0.11313236,-0.033250354,-0.23644757,-0.15160842,-0.3650122,-0.16990364,0.0070225694,0.048543986,0.026400233,0.0025463242,0.5525923,0.26506183,0.5525923,0.15280381,0.0025463242,0.026995836
stable_wetland_true_misclassified_102,stable_wetland,stable_trees,true_misclassified,118069,BU50,115000002527,-2.617845,-2.7017972,-3.3745441,-3.623046,-2.9603121,-3.2087862,-3.618082,-3.924644,-4.393074,-3.446328,-1.1924199,-0.99369496,-1.5675684,-1.6266142,-1.1948661,-1.5737371,-1.2014835,-1.7069328,-2.0962274,-1.3857718,-4.0359545,-4.434424,-4.614572,-5.0462613,-4.377923,-4.408634,-5.177925,-4.849369,-5.523582,-5.4578953,-3.5472937,-3.9325411,-3.8384206,-4.1067634,-3.8684044,-3.5044377,-3.6285965,-4.0425105,-4.270952,-4.4038744,-3.6173778,-3.3126707,-3.498439,-3.0674849,-3.560317,-3.4248052,-3.6147218,-3.6402504,-3.675095,-3.192861,-2.8617861,-2.5598478,-2.6153352,-2.374042,-2.6664786,-2.829306,-2.94257,-2.991824,-3.019446,-2.3592086,0.003045114,0.98929894,1.5958868e-06,0.0065137744,0.98929894,0.003045114,0.0011404839
stable_wetland_true_misclassified_103,stable_wetland,stable_trees,true_misclassified,88417,BU50,116000002527,-2.617845,-2.7017972,-3.3745441,-3.623046,-2.9603121,-3.2087862,-3.618082,-3.924644,-4.393074,-3.446328,-1.1924199,-0.99369496,-1.5675684,-1.6266142,-1.1948661,-1.5737371,-1.2014835,-1.7069328,-2.0962274,-1.3857718,-4.0359545,-4.434424,-4.614572,-5.0462613,-4.377923,-4.408634,-5.177925,-4.849369,-5.523582,-5.4578953,-3.5472937,-3.9325411,-3.8384206,-4.1067634,-3.8684044,-3.5044377,-3.6285965,-4.0425105,-4.270952,-4.4038744,-3.6173778,-3.3126707,-3.498439,-3.0674849,-3.560317,-3.4248052,-3.6147218,-3.6402504,-3.675095,-3.192861,-2.8617861,-2.5598478,-2.6153352,-2.374042,-2.6664786,-2.829306,-2.94257,-2.991824,-3.019446,-2.3592086,0.003045114,0.98929894,1.5958868e-06,0.0065137744,0.98929894,0.003045114,0.0011404839
stable_wetland_true_misclassified_104,stable_wetland,shrubs_to_trees,true_misclassified,28328,DT49,88000002738,0.85800093,0.45788488,-0.0819485,-0.14661662,0.74693716,0.13055506,0.4278127,0.112814546,-0.09438102,-0.06846561,0.40184343,0.21475177,-0.33489713,0.5410424,0.72547054,-0.21459392,0.4028991,-0.12704784,-0.39480177,-0.088875026,0.7355331,0.1496596,0.07679818,-0.3281268,0.5953022,-0.030275399,0.4774878,0.19944914,0.08496453,-0.16798617,0.8696436,0.46484748,-0.056681246,-0.014417685,0.6213883,0.008414679,0.2973477,0.15811037,0.13349685,-0.27014342,0.48965192,0.20592576,0.32546347,0.00850515,-0.13975331,0.018500948,0.10537272,0.39677414,0.17058136,-0.09853357,0.085761726,-0.06480496,0.36503363,0.053256597,-0.41178963,-0.4785087,-0.0015576368,0.28854692,0.00980855,-0.2725022,0.0056903046,0.4052067,0.4052067,0.32930973,0.1439095,0.0056903046,0.11588379
stable_wetland_true_misclassified_105,stable_wetland,shrubs_to_trees,true_misclassified,130416,DT49,87000002738,0.85800093,0.45788488,-0.0819485,-0.14661662,0.74693716,0.13055506,0.4278127,0.112814546,-0.09438102,-0.06846561,0.40184343,0.21475177,-0.33489713,0.5410424,0.72547054,-0.21459392,0.4028991,-0.12704784,-0.39480177,-0.088875026,0.7355331,0.1496596,0.07679818,-0.3281268,0.5953022,-0.030275399,0.4774878,0.19944914,0.08496453,-0.16798617,0.8696436,0.46484748,-0.056681246,-0.014417685,0.6213883,0.008414679,0.2973477,0.15811037,0.13349685,-0.27014342,0.48965192,0.20592576,0.32546347,0.00850515,-0.13975331,0.018500948,0.10537272,0.39677414,0.17058136,-0.09853357,0.085761726,-0.06480496,0.36503363,0.053256597,-0.41178963,-0.4785087,-0.0015576368,0.28854692,0.00980855,-0.2725022,0.0056903046,0.4052067,0.4052067,0.32930973,0.1439095,0.0056903046,0.11588379
stable_wetland_true_misclassified_106,stable_wetland,stable_trees,true_misclassified,14152,BU50,115000002527,-0.6905586,-1.5014683,-1.3484097,-1.5854354,-1.675148,-1.2696011,-2.1273546,-1.9192109,-2.2760224,-1.8795557,-0.11148228,-0.558433,-0.4662064,-0.42473814,-0.67834556,0.009865444,-0.8834597,-0.6986007,-1.4482371,-1.1254312,-2.0441296,-2.3356032,-2.1969204,-2.2895846,-2.4494438,-2.196171,-2.7698326,-2.56794,-2.8116686,-2.9554124,-2.6383295,-2.4645557,-2.1232336,-2.2772214,-2.3994884,-2.001154,-2.191804,-2.5569375,-2.7577417,-2.8303123,-2.716949,-2.3202057,-2.05856,-2.056757,-2.1333995,-2.0834384,-2.2084277,-2.5676703,-2.2434106,-1.9307051,-2.3503573,-1.7202996,-1.6460546,-1.6316018,-1.481495,-1.9922688,-1.9712833,-2.1793814,-1.9456136,-1.496166,0.0067602186,0.95874625,0.0003649853,0.023640381,0.95874625,0.0067602186,0.0104882205
stable_wetland_true_misclassified_107,stable_wetland,shrubs_to_trees,true_misclassified,7793,CM46,90000002599,1.0746331,-0.6141602,0.22176217,-0.21715686,-0.16015048,0.13999158,0.11221804,0.10715598,0.41854557,0.2792127,0.6380094,-0.23292486,0.42368656,0.6197801,0.0895862,0.44841772,0.7397023,0.52582717,0.45978564,0.5339632,0.94188726,-0.5737776,-0.18652472,-0.4217735,-0.36914918,-0.18806091,0.41193837,0.13538982,0.5016257,-0.10739334,0.71855253,-0.71586525,-0.3107418,-0.39412484,-0.5132483,-0.2669723,-0.22265737,-0.15257438,0.0737423,-0.46432248,0.070126005,-0.46452266,-0.34480187,-0.38956413,-0.69812745,-0.6741961,-0.47629413,-0.17113002,-0.21180339,-0.64009273,-0.18752086,-0.51492417,-0.38359272,-0.24641715,-0.7878931,-0.5849117,-0.46780622,-0.3280526,-0.2871631,-0.6948422,0.008723687,0.57637656,0.57637656,0.17913084,0.1974675,0.008723687,0.038301416
